Accuracy,Precision,Recall,F1-Score,Normal_Detect_Rate,Atk_Detect_Rate,Training_Time,epochs,batch_size,learning_rate,Confusion_Matrix,ROC_AUC
0.9991486000175547,0.9991334184711678,0.9998455191784429,0.9994893419881969,0.9956640042131133,0.9998455191784429,69.18762350082397,5,64,0.001,"[[56718, 247], [44, 284781]]",0.9998272618610125
0.9988326165189151,0.999308335088828,0.9992907925919424,0.9992995637633965,0.9965417361537786,0.9992907925919424,74.9856390953064,5,64,0.0005,"[[56768, 197], [202, 284623]]",0.9999102215124078
0.9991427484712835,0.9991123990485479,0.9998595628894935,0.9994858413337943,0.9955586763802334,0.9998595628894935,145.1785604953766,10,64,0.001,"[[56712, 253], [40, 284785]]",0.9999444112246484
0.9991837092951813,0.9991264506532325,0.9998946721671201,0.999510413796855,0.9956288949354867,0.9998946721671201,155.02083325386047,10,64,0.0005,"[[56716, 249], [30, 284795]]",0.9998137571619649
0.9991339711518769,0.9991263985517161,0.9998349863951549,0.9994805668840331,0.9956288949354867,0.9998349863951549,50.982043981552124,5,128,0.001,"[[56716, 249], [47, 284778]]",0.9999194112186778
0.9991778577489101,0.9991369511219635,0.9998771175283069,0.9995068972960073,0.9956815588519267,0.9998771175283069,39.67600202560425,5,128,0.0005,"[[56719, 246], [35, 284790]]",0.9998906063568394
0.99928318558179,0.9993017004821425,0.9998384973229176,0.9995700268338356,0.996506626876152,0.9998384973229176,77.10127782821655,10,128,0.001,"[[56766, 199], [46, 284779]]",0.999959515671629
0.9990052371339126,0.9991823155560079,0.9996243307293953,0.9994032742691865,0.9959097691564996,0.9996243307293953,84.3026716709137,10,128,0.0005,"[[56732, 233], [107, 284718]]",0.9999099421913401
